SSCL,Supervised,GBDT,Point_id
87.47270081192228,215.10959440842242,208.05500122666177,A0108P92
12.071974724531316,17.509204428642903,6.872963863766259,A0120R93
58.361108531244156,19.1481806896628,19.593781969429706,A0209P89
10.381901175715189,27.247198531404077,38.565967726938865,A0210R87
13.702109656296756,25.429789912887173,10.390613078064689,A0215P99
41.720952731557304,48.62742203753456,19.628525236425872,A0219P96
62.416402448434226,65.2555077173746,69.47035314156605,A0220R99
21.324471777770544,42.55207408918071,15.679484044754322,A0305R90
43.57854446338019,53.610410247347346,31.178385222702463,A0306R88
33.99799126782452,54.6013121877331,29.768373874954634,A0306R91
9.80341495713233,48.136486823205075,36.00664423337602,A0306R93
5.032988954335794,18.378218566067297,5.37675780136145,A1611F66
1184.116536676884,1299.3473169207575,916.5238704941914,C0101W05
540.3574707172812,554.0194743871689,564.3188785777172,C0101W06
41.54442890547214,41.89566766843193,53.243160441785065,C0102P02
53.28434982337063,47.053730580955815,54.61254874826756,C0102P03
1.7866383399814938,23.666050117462973,54.61789797058533,C0103C07
77.27406080812199,46.51423703879112,48.861475417532006,C0103F04
8.341462649405145,44.75361297838424,1.8279587125090586,C0103P01
31.02619611890961,44.489003529306494,29.422711122893467,C0103P02
19.592090533115133,1.2476736679672624,33.01160209479939,C0103X03
31.75014462322011,31.683016438037157,29.4948337742874,C0103X04
83.64797320216934,96.91534776240567,755.1284291788204,C0104P02
105.03627922385917,119.44024939090005,273.1460092553649,C0105F03
160.50560625269992,166.39510424807662,55.51947108498398,C0105F11
23.464972153305794,15.095648011192537,60.81444980692207,C0107C05
177.32951760292087,194.1395556926728,184.48671092199208,C0107P01
20.870787417516155,22.40661866962934,9.935857369495466,C0107R06
601.769558330998,607.0559220761061,570.0029058799186,C0107W01
0.9286576602609036,27.418609946034678,30.796056689974463,C0107X02
42.37769831903279,111.07306372374323,56.07359009473639,C0108C04
22.413842729292853,31.830559712834585,50.338233626774596,C0108R04
14.24185230396688,47.61102558579278,48.05956051553399,C0109C07
20.58698343113059,25.697260242886834,5.554701089959309,C0109R01
19.500852767377722,14.944053897633978,36.38287504887914,C0109R04
20.69356609601509,7.311852108687291,21.272448076709637,C0109X05
18.49325165618206,29.2916649021211,18.457764656042293,C0110P06
17.549662995152023,18.137463843449808,22.96727165661791,C0110R02
2.2823487152342836,31.3255366240631,7.9571617320265595,C0110X01
49.684487837366746,12.162978714332056,35.39994965986581,C0111C02
30.625287634320358,34.64985917788,62.966662885340696,C0111C03
39.54243310727189,78.26763919554652,95.84906920391488,C0112F04
36.83845799416292,50.684930039569736,81.31076463141373,C0112F05
65.30228015035382,98.69671273045216,58.69007749788964,C0112R04
24.451246000826387,32.78165603056564,640.9726926663348,C0113P04
23.64514058455835,33.59689403790982,23.060151406568735,C0113R02
269.27097956649976,285.47463353723276,224.4286213057368,C0113R04
38.71557911857967,19.798223422840625,29.107307714226422,C0113R05
65.31631437130247,11.779287252575017,108.42414078668563,C0114C02
257.5237847678361,198.94329093396664,114.49774802908047,C0114F06
85.00660229474306,51.83273922651972,97.250811646996,C0114F07
34.548864141106804,84.02135552838465,82.3832954350922,C0114R01
62.147650183178214,57.78449443634602,90.6475563497487,C0114R02
163.82661953568444,16.31342135369775,521.0729195817248,C0115F07
7.176875248551312,154.03421312570597,96.23641506002411,C0115F09
12.878348408266874,32.779069165699184,39.620403743470554,C0115P01
31.422225967980967,75.7873608265074,30.12671803168031,C0115R01
30.87053200462821,67.52066240413123,142.59619689926782,C0115R06
115.28665269259326,13.392402529716149,86.66844128801897,C0116F03
235.60696117579948,280.3298766911033,21.89050869843326,C0116F06
26.43863655161126,61.29109515342858,40.532463309778876,C0116X01
34.366288967430705,34.22263557091361,94.3745146872369,C0117C05
0.2276900969443421,4.375243112444821,101.3858238646454,C0117R04
157.014036178589,239.6399256587031,119.98101638386387,C0118F01
151.268007624894,14.527879077940979,11.298223088585274,C0118F02
17.00533680617781,19.39123101532465,265.7322680714512,C0118F04
54.69549802131951,40.09211314842116,29.85622344419265,C0118R02
116.49061792530115,103.18166190758345,91.90334695507627,C0120F06
256.51867087930435,143.2869278267027,19.041782585030234,C0120F08
32.09919029963225,40.72790992096992,22.734308529230088,C0201F02
9.319591225939877,43.250685210223125,19.917348909178585,C0201R02
27.224730172893082,33.92229193705128,16.606242044989855,C0201R06
5.41112536331612,34.36090637231235,6.833368880852262,C0201R09
13.148714110720935,35.63812395324909,5.914219431637285,C0201R13
121.63564303889854,83.64325169473892,134.44705205778268,C0202F04
76.18789182044578,46.730974158272474,27.1208592169221,C0202R02
19.911905594635716,21.344557346310506,5.61388501004825,C0203R02
42.33933990355592,3.600666788406863,97.24305785082596,C0204C04
28.852947950363358,66.61170898936692,34.09408826987811,C0204F06
4.657836062833638,73.96503908094009,32.10218113565093,C0204F14
58.83153086528158,85.27045484632244,238.55243666292736,C0204P04
20.238883397541876,32.831607433035956,34.3623350288735,C0204P07
20.01743626780805,35.584928430616856,46.38735163621472,C0204R04
45.99453397095179,72.459939783439,25.133782868491473,C0204R08
135.3899920359254,30.409359149634867,70.89209449814858,C0206C02
61.57130818814011,30.07013110443981,162.65160185825243,C0206C04
23.802605923264906,191.92219477146836,413.98644901724685,C0206F01
12.921938039362516,83.13499981537467,98.40142896330445,C0206F06
61.245539505034856,83.18060528486963,54.316680787068094,C0206R04
167.8148178430274,110.69658482447264,129.37273412552247,C0206R05
70.63010271638609,46.555182319134445,83.7406511487851,C0208F05
35.074009206146144,4.503344660624819,129.6781943150097,C0208F11
1.0196769796312284,34.0532821509986,27.829832137629538,C0208P06
8.809393928386529,32.88692418485877,23.564676560618594,C0208R01
9.895137520506879,15.715230889618326,7.897499634418082,C0208X99
4.452688097953625,24.24973114393626,54.40463180103431,C0209C02
51.896264962851944,117.2026381082832,119.9756303731177,C0209F08
5.1191373029723835,23.072688467800575,9.637325308019136,C0209R05
133.57114627026004,105.28550736606113,140.04244283242764,C0209R12
16.34301125537602,28.37188306264551,34.87947213778313,C0209R15
1.8133654445407206,22.569035459309617,13.305775625254498,C0209W01
9.10869610961503,25.24160794913771,1.5129191200150416,C0209X01
8.61560517456369,8.870087526738544,15.876707787112089,C0210C01
39.901815704069854,26.499836025759578,110.24522489769467,C0210C04
19.047547813970862,35.68100075935966,4.277583803797258,C0210R01
27.261478025466488,21.97196405380984,35.359438059151785,C0211F05
448.5186172276736,698.5660329461099,228.63148918889567,C0212C03
1095.2146754227579,1233.4508933126924,832.2892835835523,C0212C04
1255.1878550648692,1525.2088414877655,1162.7476058645861,C0212C05
29.888897268101744,28.030945770442386,111.32246086187006,C0213C13
15.922459843568907,10.79772724769983,17.890484096873614,C0213R97
121.12381936982278,102.63128437101828,84.03075902065169,C0214F01
279.82214601710416,291.4000027254224,79.13601745303379,C0214F02
69.09717641770855,40.89225536212328,14.321279498526224,C0215C01
6.807218007743359,60.271805245429476,367.9601740313192,C0215F03
12.483772952109375,154.32329814881115,142.24604029415397,C0215F04
49.67618304304773,12.748100720345889,40.40679207346366,C0215P02
28.964869137853697,62.99198371358226,253.05253316784575,C0215R02
17.769718966446987,16.8239343445751,6.798977501611077,C0216C01
12.710106382146535,6.130233556032073,70.43919527227015,C0216C02
25.842630551196578,38.120581037365056,14.980430308579727,C0216C07
40.23709159460836,45.141338991233695,30.160844080613636,C0216R20
50.71952887810757,23.32183996215457,424.8508161029067,C0217F01
66.46739642135769,126.30000183358771,61.78477975876619,C0217F04
7.760502621531686,15.222316244617419,36.22955314013733,C0218C01
238.40309766121177,16.64842610247419,3.8588353845462393,C0218C05
25.121217174455836,25.16394834965473,4.039134548192379,C0218P01
60.4839588236063,52.28477757424105,120.62680464087757,C0218W02
241.66139001026744,279.25377156585455,156.26963253933832,C0218W05
20.276253055781183,44.41687598824481,11.036250706208023,C0219F02
30.424956986680726,52.154821148142574,3.524637006328291,C0219F07
46.985981548204876,61.62254727445551,113.0182359013528,C0219P01
62.696916325949104,50.04040211904818,7.026222674055845,C0219P04
28.773418143391893,12.77822332456708,55.9602760624322,C0220F01
28.467290471307848,4.811239065602358,18.643816603658294,C0301C06
55.230898568406786,57.38064842298613,27.85617087023263,C0301P04
30.965163353830892,37.914007422514516,45.783528942809376,C0301P07
0.06274392828343157,22.840349678881267,6.997136230135453,C0301P08
5.55072983726872,24.278110009618132,15.065503046952514,C0301R05
44.032670985907316,47.99420733936101,8.057551088149111,C0301R06
23.728772009489738,68.55293549946474,13.76771283721019,C0302F01
14.567916081287137,35.65814245492197,29.542044973270418,C0302F02
46.2903448427096,65.43784336652608,92.74126389332731,C0302R02
12.374402221757993,48.45899414038255,24.353710006147683,C0303R03
29.427362252026725,23.47880708985025,8.895672489736342,C0303W03
80.87776285130536,81.38215551152845,57.300852615608676,C0304C07
44.38010801561181,47.21472172066558,32.04125182266215,C0304C10
22.228676858358206,52.25054664537285,22.57567951397419,C0304R06
21.910530803724853,45.64365928526952,35.14581896767068,C0304R12
125.4767541261391,102.74924540892243,128.8197518087429,C0304W01
68.37851853109888,67.95523079112155,66.12537754785785,C0305C02
64.26246011629678,87.78487216681224,6.619967816696914,C0305C04
72.21344030462228,75.23453822359454,72.08914911224191,C0305F01
20.44646876398459,17.842944487929202,40.19576293054914,C0305F09
40.56781268678607,42.23568518646083,19.429076245597344,C0305R02
47.16808150522386,52.72383177652964,53.050352339483396,C0305R05
119.53749634791174,117.25981740280992,68.93286367132787,C0305W03
81.84016472659984,54.00818143971239,117.42632635541423,C0305W06
33.149216952733845,35.02666766289605,28.16830725443988,C0305X06
11.8313503032551,41.34053796529764,15.176246900755515,C0306R09
30.02114402770561,57.45133546355665,56.15092393191814,C0306R11
57.55271900910885,43.53610407095403,104.10798055702112,C0307C08
75.58332425542164,66.73577886074743,48.96155925828844,C0307C10
184.10771673545233,225.44768750667572,204.86579251184475,C0307W10
5.639871284365539,5.956817800179224,39.47855356027661,C0308C07
28.892099671065722,10.854546297341528,5.649323246874303,C0308F08
48.49604379385724,62.26247249171129,1.7345035917956864,C0308F11
29.764536134898705,19.66418166644891,59.755759945628,C0308P01
13.585562771186448,25.79931301996139,23.012633066621746,C0308R05
28.672143341973253,22.26831529289477,2.0918487172341287,C0308X03
40.6460164859891,40.602794764563505,29.860685864848847,C0309C10
57.3846206977031,63.14370237989375,102.61135270387831,C0309P02
4.586381106637411,8.847702522762141,54.38576593755292,C0309R05
39.85721623757831,48.12127222539842,163.09728219731335,C0309R09
100.07335406728075,110.40241038426748,101.95722057545346,C0310C02
135.17207453958684,142.0301483944056,100.07039975684685,C0310C07
82.47000117087728,74.91676199482745,96.99803275629216,C0310C10
50.48312008846543,20.06544081494195,45.55094548618848,C0310P01
199.28910302929557,200.39595160633303,191.87419503971222,C0310P06
293.0341731663794,285.6730288267135,289.03849123615896,C0310R05
29.68138854950695,0.049012466333977836,35.31344033216476,C0311C02
88.82166077848527,50.81553797237577,84.54059419973026,C0311P05
29.151341854594698,21.214599004015355,22.762620908526245,C0312C02
25.536292097531252,1.3982636947186657,15.532396378702408,C0312P03
12.032355451956441,18.835200699977364,34.91886736792276,C0312P06
10.728611967060871,42.45991271687696,55.815938548961114,C0312R05
62.96062516281387,62.203658681828585,62.69085386362081,C0312W05
5.100316423922934,17.19872699119142,15.954393325599796,C0401C90
59.28451964631671,50.55121786892387,288.0436029460038,C0401P99
57.97898260178059,87.87293862784274,85.14689809104003,C0401R22
42.37077318597597,59.16046127211329,80.35730099574948,C0402F05
23.118799813091826,4.585710437968188,59.18509808902566,C0402F97
33.700077370740715,2.0762062445279366,7.152350350825003,C0402P02
111.76685704849632,85.4630248993635,125.03655027031242,C0402P03
142.03916984610254,86.53729047626248,67.79742952856776,C0402W01
2.4946881644427776,2.1183319017288786,62.879769317295285,C0404C05
52.385105774737944,56.53507319744656,186.59204685126835,C0404P04
67.99091036431487,82.93031940236679,63.28423339244313,C0404R01
1.3264983147382736,1.8653786741199678,6.393358991579248,C0405F02
237.09293300285944,256.99726004153496,201.95029013833923,C0405P01
13.07042791508124,20.966681540012303,88.26696233720197,C0405P14
81.85042020864775,60.11921470984791,0.4671243605765767,C0405R03
8.120111329480906,22.997144348919434,88.89850149618039,C0405W02
49.78668624535172,62.49574255198233,83.97347801464244,C0405W03
15.996267888694916,13.967836247757106,23.49073726169354,C0405X51
12.303903447463938,29.838179387152195,71.640769731431,C0406P02
77.19803380779915,77.21654426306482,72.76410263626109,C0407C52
10.103719308972574,34.700941136107076,41.93030135739281,C0407P95
117.57527695037432,105.2775206603113,151.35029649337216,C0407R03
828.1958319060508,806.0172405838971,803.1241086260915,C0407W04
63.81414685398326,95.33503776416184,40.970867809003096,C0407X51
0.20389094017448897,0.1853804849088192,4.637827363738921,C0408C02
69.30739847011854,61.97225308045728,47.07990112481947,C0408F01
22.392783733084883,30.701602064073214,9.197148251899094,C0408F09
50.09630905929939,62.73021215107265,32.59402307934795,C0408F51
99.8140850570051,86.0741841793061,64.84647500164169,C0408P03
6.759688677266155,32.552739568054534,37.80187072992486,C0408R03
13.148539736867166,8.856697147712055,61.128468099233984,C0408R55
106.37682325672358,97.12679234798998,81.61299127609297,C0409C05
47.24031443707639,64.62222211994228,130.83202611892943,C0409F01
7.220127629116092,12.967359554022451,8.039868916646284,C0409F02
29.400765448808727,27.744689052924528,23.635688269821458,C0409P05
17.78565788641579,23.733967775478916,146.62757982107416,C0409P09
110.92684645671429,96.17576884571477,162.21693076438544,C0409R04
93.62668370362378,57.62293610256165,119.69082161893141,C0409R10
1390.265231188387,1351.7364275455475,1429.6965131218133,C0409W05
48.29655244015143,30.103656873107113,10.10790686932367,C0411F03
5.443031946197052,23.35484452545643,5.317184516103808,C0411R17
10.7511253561823,8.07674397714406,34.972428256639176,C0411X01
31.673029223457178,10.094322282820983,45.66507525426111,C0412C01
174.36810536310097,176.42850682139428,134.24673656205425,C0412R08
25.513155944645206,7.105416459963011,10.333087830035879,C0412R13
21.482851142063836,18.62289765849718,107.19825338098136,C0412R27
105.14613091945645,116.49778449907922,141.47785354748504,C0412W04
4.069276400842036,35.26079234667133,32.171238105826774,C0412X02
13.710100194439077,8.189745899289504,7.692686395514997,C0501C02
49.97961271088573,48.40981113258729,25.488197096450193,C0501C03
24.09997657872742,28.940694406628836,4.411771877770079,C0501F02
66.5093457885086,91.48674094118192,79.43573165715543,C0501P01
9.916775207966552,7.72715314291439,16.96151000203713,C0501R05
76.42005815170715,73.66354860365391,86.39769357157867,C0502R01
17.457474796101195,17.318719197064496,26.078172474976483,C0502R09
17.234306922182213,0.08866623044011121,9.256229920445548,C0503R04
197.4789644591509,209.7792731225491,221.11310084836083,C0503W01
17.78202477842592,11.588802020997038,9.47495837644746,C0503W07
92.79312686063352,91.69116841629145,98.71456812771284,C0503X05
16.41929119359721,13.334866822697315,46.00366971427799,C0504C02
8.541068974882622,25.176970819011615,13.302276421857911,C0504C03
49.10564712248761,46.45909657701871,127.47076712068156,C0504C05
78.73671061126507,90.40258204331629,74.22667377711397,C0504R04
40.755814528092614,51.018846388906056,23.070343286725333,C0504R05
71.08605776913481,76.46116439253092,51.09385046972133,C0504R13
15.168195199221358,37.17931863851854,4.596561691725157,C0504R19
75.92519473517318,89.73555031465372,68.29708669222688,C0504W05
75.50105428788828,92.01922503765687,42.85627632942092,C0504X01
4.484044732525759,22.53314893692712,10.767052659184756,C0505C01
24.492704821750593,21.410250300541676,117.73875649007898,C0505F08
36.431492413394004,45.36925232503555,52.19793423439784,C0505P02
93.753478405997,75.26447687298071,83.69244335957725,C0505R03
12.582817301154094,28.110391264781327,14.199711480287661,C0505R04
71.97693570516972,79.11713495850556,80.81716556512343,C0505W04
45.4579913709311,64.57231670618032,35.391946777670725,C0505X02
29.914118242450446,25.873190048150718,17.83320069445518,C0506C02
32.14348604902626,26.986074643209925,1.9072179433492877,C0506C12
44.493822762742724,15.692251864821033,20.700352092086163,C0506F02
17.515880456194267,38.396417479962054,42.99820518325991,C0506P05
22.17749525792904,9.651159755885372,15.34794374564919,C0506R02
7.981010815128355,4.496760610491373,3.705704594055291,C0506R03
56.68392715044324,58.58208810910587,73.86292668396324,C0506R10
45.830135834403436,45.6058450695127,47.42805318764473,C0506R12
34.45040231570587,25.7816993445158,11.531875640848284,C0507F02
1.8011094536634868,2.6122046448290206,13.540868292473064,C0507F07
127.94861272908756,116.53377832844839,121.67066963426709,C0507P03
33.902040617540464,20.020065288990764,68.38919469565246,C0507P06
13.421567035838962,4.540833123028278,22.75288896532973,C0507X02
7.097123162821078,45.59280727058663,28.234932220704877,C0508C01
22.6817077957092,14.070728318765473,15.52746033445517,C0508C03
33.09993621893234,0.11360744014382362,63.82991481591681,C0508C10
5.708969319239487,10.945297349244314,0.5205375283211993,C0508C12
17.01448855921643,2.9224827978759147,19.003659618147907,C0508C35
32.45324299670769,5.465405452996364,18.067410260641125,C0508C36
1.8397323042153741,13.112369617447143,39.76102887264835,C0508F03
39.96918149758117,34.81673687230775,49.074189958428924,C0508P04
9.183247638866506,31.774058751761643,12.35993108198366,C0508R03
41.54430626891546,11.259384900331526,59.0201015357692,C0508R05
48.69387955404831,30.99398294463782,0.24423051745685598,C0508R14
6.236321842297783,18.389167711138597,17.496326284345812,C0508R23
17.777035003528,13.369431169703475,20.59294032406528,C0509F03
49.67595309950438,48.617898542434205,45.092180599559725,C0509P02
151.16136747412406,140.6842121854424,170.4930590237317,C0509P03
45.38892399519713,45.85199196822978,33.76825257039505,C0509R03
97.55861865822258,104.38363812863864,123.90666390523829,C0509R19
19.867804339155455,20.506119951605683,5.851026834668971,C0510F03
92.58821650408228,82.74901658296619,70.93493756064527,C0510P01
82.33908089809123,65.85138533264427,76.6252670292239,C0510P06
53.166120517998934,71.31159406155355,9.592482455543148,C0510X01
57.55370393395435,43.789268080145035,39.32366070274358,C0511C06
17.745471419766687,16.330421846359997,3.932570979483785,C0511R05
18.24862621724634,9.171259915455947,17.4699079029468,C0511X01
29.650706415996126,19.863075166940916,50.98368852324708,C0512C09
42.40463237278165,64.7536195255813,29.826350122519997,C0512P02
46.795910215005264,40.12159191072021,77.56601585859858,C0601C02
10.505545651540231,8.165141940117067,28.370032089204443,C0601C04
115.49842111533506,177.5432750373149,95.71537638318016,C0601F05
169.72951174248016,144.6021550754084,42.49460200925908,C0601F07
10.068511120043873,11.725219860672722,7.602668586604654,C0601P01
0.4026637203060662,26.635861045215215,16.268547932765358,C0601R03
21.560334451496374,3.274380732327414,49.26111653317642,C0601R06
25.391469821334056,24.308841964229813,16.13658049891263,C0601R10
54.623505572089904,81.33534954511588,179.430334538831,C0601R13
194.7234053444119,206.9671862199905,208.15903145752947,C0602C01
89.85218342859278,89.22678681090485,102.24723410576652,C0602P01
39.01913908775894,35.44047023169678,31.152225660808412,C0602P03
5.147182750515497,9.999800156801639,0.4419362531026678,C0602R02
28.04058423731482,2.628132067620726,19.468283130457195,C0602R03
81.84605511371032,63.677866980433436,57.902596428037356,C0602W03
9.45766226388507,64.95347112417214,16.96704946100074,C0603F01
28.131688827415978,59.47735892492364,3.058364630931367,C0603R01
478.455373411998,455.3743686527013,432.93711109396196,C0603W01
60.099845798685905,51.65790548548091,80.38243979069696,C0604P01
47.62448111549013,35.08840367197983,42.10410949844376,C0604R01
137.95033291447893,125.70493860170227,100.46450669903858,C0604R02
4.194906055927248,11.888456782326003,3.4795628981545264,C0604W01
91.31511108018421,51.388564947992336,11.809630555376145,C0604W02
120.2692533517258,109.12761487532428,114.46317502807167,C0605C01
74.3985094875099,114.0863205678761,91.15309517349198,C0605F10
48.60336611047387,4.296878352761369,82.11501311710721,C0605P04
91.12818997353318,81.60670304670919,303.2692876551707,C0605W03
37.10463680792622,30.451592113822898,33.558333944164545,C0606C05
28.17017850233244,45.42926184134584,49.479084954520175,C0606P01
0.6643643835560844,4.965216927230294,11.622800768989222,C0606P04
11.391874537803126,5.122314356267231,3.2431376179980305,C0606W02
18.59969252254821,7.62812412343925,5.478906534930005,C0606W03
42.49711949843915,47.01560977380689,93.51106297610222,C0607C02
16.599199022166424,23.47869211807857,14.788875987764946,C0607R03
21.834120564162802,31.343857375905003,50.09593010910316,C0607R10
8.762312987819364,7.4083095928655505,4.335600378286863,C0607R12
38.598090423038045,47.3263909283559,27.846654128626206,C0607R14
95.82022630609544,94.63695982471091,107.20101335162865,C0607W03
14.447605786845266,34.74875023122887,27.44569003264055,C0608C01
100.38885193876932,97.24241945892564,44.39682490733418,C0608F02
329.5643228571864,304.89131163805746,325.1748252312454,C0608P02
2.617934071458648,27.172298254445074,31.032588077598277,C0608P04
20.910916398279014,4.354371903464384,15.838066281627917,C0608R05
33.541102069429876,55.21283267065865,36.52493892354549,C0608W05
48.024950791150594,56.158153573051315,8.163072083306837,C0608X01
57.718611778691496,54.42004865035419,50.09713598512167,C0609P01
13.10773242264969,13.299792767502382,4.110881364732897,C0609R02
9.800994801335051,16.438092910684574,24.83928268373493,C0609R04
24.463574807159468,5.298734707757816,7.952220275538544,C0609W01
41.62117112602566,54.668117972905826,34.45418957654789,C0609W04
2.1580699784683484,12.567840311676221,5.038921806358864,C0610P08
22.396720558172284,57.187067576451625,22.086401834125553,C0610R02
47.39247322970184,75.93154441055927,54.98415025162934,C0610R04
7.216640152037058,14.635243550874693,32.76845494700706,C0611C04
53.91325308009968,51.265023946761914,63.80628751146594,C0611C05
91.18697120808088,96.54470942914516,101.36278436108992,C0611P05
6.98511766269823,29.334077988751226,6.112592134761279,C0611R05
270.2744838502259,256.26177795231354,261.0992787702905,C0611W02
73.1414962792769,65.81059718038888,50.11926967088624,C0611W04
134.39040445722662,81.54881859198198,68.44809514783722,C0611W05
5.013842321932558,6.504788594320445,17.82446054595698,C0612P02
84.7448958829047,109.49263108894269,77.1360744083585,C0612P04
101.55901930294944,105.78574188053595,86.15156882146951,C0612R01
23.56868435628715,33.901879657059624,13.732412161905103,C0612R02
2.8717802464959434,9.396849861368452,65.81275143297904,C0701C98
73.76747542060903,74.3986934423445,58.25956254587639,C0701R04
349.4477250333877,330.9051313251258,358.00883981684063,C0701R14
95.72048446163524,99.75622359663248,153.6111705673982,C0701R87
30.720227491110563,9.144387179985427,8.785155729322,C0701R89
11.182645075023188,1.5942292474208548,70.62682748471865,C0703C95
189.20023040846002,189.04274974018347,249.75577336618448,C0703F02
77.05369824543618,17.417058385908774,47.530333748833925,C0703P08
109.17485677637144,106.24438727274531,133.32776157691944,C0703R01
122.00515464879567,94.25948450341815,113.44716374710828,C0703W05
29.72012637183093,27.780882166698703,17.014147465352423,C0703W07
77.95851842500262,144.7043381538242,86.06564280162382,C0703X87
62.96555361943303,67.95901527861145,53.173494897437486,C0704R03
46.46932906471205,49.03673304244868,24.98956731601084,C0704R04
71.58224144484848,93.54743749368943,66.62917276557697,C0704R07
13.221048600971827,33.83987921290125,23.04298542064646,C0705C06
11.865293802693285,12.841503787785953,42.737681668292055,C0705C17
49.056814778596134,46.226002806797695,67.02763457235412,C0705C20
58.26638712082061,20.292579047381665,51.89331633006954,C0705C23
27.66280615702246,0.8660593628883219,61.535211065199846,C0705C30
9.832592876628041,18.916658200323553,98.55032729701063,C0705P01
51.067809034138804,38.7156557664276,11.705442043921607,C0705P88
35.39168387651446,13.417474040761933,1.6019858546408017,C0705R22
11.220708396285886,5.1457685977220535,14.408857597500742,C0705R26
14.74453188478941,6.474091131240444,110.42400445107509,C0705R30
26.025945376604795,28.842125274241226,14.658444557686124,C0705R38
151.3189861085265,122.20622494816786,136.87189470762326,C0705R39
56.75322446972136,70.1528089027852,95.04059308594988,C0705R47
9.23903194256104,23.021004823967615,19.396348569037812,C0705X60
0.5153647996485519,47.960980497300795,128.9640251242866,C0707C09
